hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
validTimeUTC,2023-05-07T22:00:00,2023-05-07T23:00:00,2023-05-08T00:00:00,2023-05-08T01:00:00,2023-05-08T02:00:00,2023-05-08T03:00:00,2023-05-08T04:00:00,2023-05-08T05:00:00,2023-05-08T06:00:00,2023-05-08T07:00:00,2023-05-08T08:00:00,2023-05-08T09:00:00,2023-05-08T10:00:00,2023-05-08T11:00:00,2023-05-08T12:00:00,2023-05-08T13:00:00,2023-05-08T14:00:00,2023-05-08T15:00:00,2023-05-08T16:00:00,2023-05-08T17:00:00,2023-05-08T18:00:00,2023-05-08T19:00:00,2023-05-08T20:00:00,2023-05-08T21:00:00,2023-05-08T22:00:00,2023-05-08T23:00:00,2023-05-09T00:00:00,2023-05-09T01:00:00,2023-05-09T02:00:00,2023-05-09T03:00:00,2023-05-09T04:00:00,2023-05-09T05:00:00,2023-05-09T06:00:00,2023-05-09T07:00:00,2023-05-09T08:00:00,2023-05-09T09:00:00,2023-05-09T10:00:00,2023-05-09T11:00:00
point,"{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 5, 'tempF': 39}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 5, 'tempF': 40}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 38}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 38}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 37}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 35}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 34}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 34}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 32}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 32}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 31}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 31}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 31}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 31}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 5, 'tempF': 30}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 5, 'tempF': 31}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 5, 'tempF': 31}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 10, 'tempF': 32}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 10, 'tempF': 33}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 10, 'tempF': 35}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 11, 'tempF': 35}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 11, 'tempF': 37}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 11, 'tempF': 37}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 8, 'tempF': 37}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 8, 'tempF': 37}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 8, 'tempF': 39}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 37}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 37}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 36}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 33}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 32}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 31}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 30}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 29}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 29}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 29}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 28}","{'lat_lon': '39.2,-119.9', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 27}"
nearest,"{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 3, 'tempF': 46}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 3, 'tempF': 46}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 47}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 46}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 46}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 45}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 42}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 41}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 40}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 39}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 39}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 38}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 38}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 38}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 9, 'tempF': 38}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 9, 'tempF': 36}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 9, 'tempF': 38}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 11, 'tempF': 39}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 11, 'tempF': 39}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 11, 'tempF': 42}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 11, 'tempF': 42}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 11, 'tempF': 42}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 11, 'tempF': 43}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 8, 'tempF': 44}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 8, 'tempF': 45}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 8, 'tempF': 45}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 46}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 44}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 44}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 43}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 41}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 40}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 38}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 37}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 36}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 36}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 35}","{'lat_lon': '39.08,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 34}"
inner,"{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 7, 'tempF': 42}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 7, 'tempF': 43}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 42}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 42}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 40}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 37}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 36}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 36}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 35}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 34}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 34}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 10, 'tempF': 33}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 10, 'tempF': 33}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 10, 'tempF': 33}","{'lat_lon': '39.36,-120.24', 'weather': 'snow', 'precipIN': 0.001, 'pop': 21, 'tempF': 33}","{'lat_lon': '39.36,-120.24', 'weather': 'snow', 'precipIN': 0.002, 'pop': 21, 'tempF': 32}","{'lat_lon': '39.36,-120.24', 'weather': 'snow', 'precipIN': 0.002, 'pop': 21, 'tempF': 31}","{'lat_lon': '39.36,-120.24', 'weather': 'snow', 'precipIN': 0.002, 'pop': 23, 'tempF': 33}","{'lat_lon': '39.36,-120.24', 'weather': 'snow', 'precipIN': 0.002, 'pop': 23, 'tempF': 34}","{'lat_lon': '39.36,-120.24', 'weather': 'snow', 'precipIN': 0.001, 'pop': 23, 'tempF': 36}","{'lat_lon': '39.36,-120.24', 'weather': 'snow', 'precipIN': 0.0, 'pop': 21, 'tempF': 37}","{'lat_lon': '39.36,-120.24', 'weather': 'snow', 'precipIN': 0.0, 'pop': 21, 'tempF': 39}","{'lat_lon': '39.36,-120.24', 'weather': 'snow', 'precipIN': 0.0, 'pop': 21, 'tempF': 39}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 14, 'tempF': 40}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 14, 'tempF': 40}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 14, 'tempF': 40}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 41}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 39}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 38}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 36}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 33}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 32}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 30}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 29}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 28}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 28}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 27}","{'lat_lon': '39.36,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 27}"
2,"{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 6, 'tempF': 31}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 6, 'tempF': 32}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 31}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 31}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 30}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 28}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 27}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 26}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 25}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 25}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 26}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 25}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 25}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 26}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 14, 'tempF': 26}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 14, 'tempF': 27}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.001, 'pop': 14, 'tempF': 27}","{'lat_lon': '39.36,-119.96', 'weather': 'snow', 'precipIN': 0.002, 'pop': 16, 'tempF': 28}","{'lat_lon': '39.36,-119.96', 'weather': 'snow', 'precipIN': 0.003, 'pop': 16, 'tempF': 27}","{'lat_lon': '39.36,-119.96', 'weather': 'snow', 'precipIN': 0.002, 'pop': 16, 'tempF': 28}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.001, 'pop': 10, 'tempF': 29}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 10, 'tempF': 31}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 10, 'tempF': 31}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 6, 'tempF': 31}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 6, 'tempF': 31}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 6, 'tempF': 31}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 29}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 29}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 29}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 26}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 25}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 25}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 24}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 24}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 25}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 25}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 24}","{'lat_lon': '39.36,-119.96', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 23}"
3,"{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 5, 'tempF': 55}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 5, 'tempF': 53}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 3, 'tempF': 53}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 3, 'tempF': 52}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 3, 'tempF': 48}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 45}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 43}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 1, 'tempF': 42}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 41}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 40}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 39}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 39}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 38}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 38}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 37}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 36}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 39}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 42}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 45}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 50}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 51}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 52}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 53}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 53}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 53}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 2, 'tempF': 54}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 52}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 51}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 48}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 44}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 42}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 40}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 39}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 38}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 37}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 36}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 35}","{'lat_lon': '39.36,-119.68', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 34}"
4,"{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 6, 'tempF': 39}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 6, 'tempF': 39}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 5, 'tempF': 40}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 38}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 38}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 37}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 35}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 3, 'tempF': 35}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 3, 'tempF': 34}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 3, 'tempF': 34}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 3, 'tempF': 33}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 4, 'tempF': 33}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 7, 'tempF': 33}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.002, 'pop': 13, 'tempF': 33}","{'lat_lon': '39.08,-120.24', 'weather': 'snow', 'precipIN': 0.004, 'pop': 20, 'tempF': 34}","{'lat_lon': '39.08,-120.24', 'weather': 'snow', 'precipIN': 0.007, 'pop': 19, 'tempF': 32}","{'lat_lon': '39.08,-120.24', 'weather': 'snow', 'precipIN': 0.007, 'pop': 21, 'tempF': 33}","{'lat_lon': '39.08,-120.24', 'weather': 'snow', 'precipIN': 0.007, 'pop': 21, 'tempF': 34}","{'lat_lon': '39.08,-120.24', 'weather': 'snow', 'precipIN': 0.007, 'pop': 21, 'tempF': 34}","{'lat_lon': '39.08,-120.24', 'weather': 'snow', 'precipIN': 0.006, 'pop': 21, 'tempF': 34}","{'lat_lon': '39.08,-120.24', 'weather': 'snow', 'precipIN': 0.006, 'pop': 20, 'tempF': 35}","{'lat_lon': '39.08,-120.24', 'weather': 'snow', 'precipIN': 0.005, 'pop': 20, 'tempF': 37}","{'lat_lon': '39.08,-120.24', 'weather': 'snow', 'precipIN': 0.005, 'pop': 17, 'tempF': 37}","{'lat_lon': '39.08,-120.24', 'weather': 'snow', 'precipIN': 0.003, 'pop': 15, 'tempF': 38}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.002, 'pop': 14, 'tempF': 38}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 13, 'tempF': 37}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 39}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 37}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 36}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 35}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 33}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 32}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 32}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 32}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 31}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 30}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 30}","{'lat_lon': '39.08,-120.24', 'weather': None, 'precipIN': 0.0, 'pop': 0, 'tempF': 29}"
